VehicleID,Location,Maker,Model,Year,Colour,Type,Distance,Amount
VHL15128,Abuja,Toyota,Corolla,2004,Blue,Nigerian Used,65000,1.65
VHL11011,Lagos,Lexus,RX 350,2010,Black,Foreign Used,742111,8.8
VHL11574,Lagos,Lexus,IS 250 AWD,2007,Black,Foreign Used,85085,4.2
VHL15642,Lagos,Lexus,RX 350 AWD,2009,Silver,Foreign Used,,6.5
VHL19117,Lagos,Lexus,LX 570 (5 Seats) AWD,2021,White,Foreign Used,,122.0
VHL13375,Abuja,Lexus,RX,2008,Gray,Nigerian Used,155000,3.45
VHL17541,Abuja,Maserati,Ghibli,2014,Brown,Foreign Used,27000,29.5
VHL16666,Lagos,Toyota,Tundra,2005,Silver,Foreign Used,,6.25
VHL13470,Abuja,Toyota,Corolla,2015,Gray,Foreign Used,,6.95
VHL19498,Abuja,Ford,F-150,2009,White,Foreign Used,63000,8.3
VHL16668,Lagos,Dodge,Charger,2014,Silver,Foreign Used,,8.5
VHL15814,Abuja,Toyota,Corolla,2010,Red,Nigerian Used,157235,3.25
VHL10889,Lagos,Lexus,ES 350,2010,White,Foreign Used,75000,6.05
VHL11022,Abuja,Toyota,Corolla Liftback,2005,Silver,Foreign Used,,2.85
VHL17088,Abuja,Land Rover,Range Rover Evoque,2015,White,Foreign Used,,14.5
VHL13596,Abuja,Mercedes-Benz,GL-Class GL 450,2013,Black,Foreign Used,,10.5
VHL19590,Lagos,Lexus,RX 350 AWD,2008,Silver,Foreign Used,113052,5.88
VHL14769,Lagos,Maserati,Levante,2017,White,Foreign Used,25791,38.0
VHL11555,Abuja,Volkswagen,Passat,2012,Black,Nigerian Used,88000,2.65
VHL10523,Lagos,Toyota,Camry,2007,Black,Foreign Used,153000,3.45
VHL16852,Lagos,Lexus,GX 460 Base,2018,White,Foreign Used,4674,28.5
VHL12609,Abuja,Honda,Accord,2017,Gray,Nigerian Used,,5.85
VHL18531,Abuja,Mercedes-Benz,E350,2016,Gray,Foreign Used,,13.2
VHL15646,Abuja,BMW,535i,2015,Black,Nigerian Used,,8.5
VHL10622,Lagos,Acura,MDX,2008,Gray,Foreign Used,,3.9
VHL16103,Lagos,Mercedes-Benz,GLE43,2018,Black,Foreign Used,,42.7
VHL15094,Ibadan,Toyota,Highlander Sport,2010,Silver,Foreign Used,68000,6.5
VHL10027,Lagos,Land Rover,Range ROVER,2006,Black,,192232,3.37
VHL16660,Abuja,Toyota,Coaster,2012,White,Nigerian Used,132410,6.8
VHL13570,Ibadan,Lexus,ES 300,2000,Gold,Foreign Used,99000,1.6
VHL12728,Lagos,Lexus,GX 460 Base,2014,Gray,Foreign Used,75464,18.0
VHL10351,Abuja,Toyota,Camry,2017,Gray,Foreign Used,46250,7.9
VHL11218,Lagos,Hyundai,Elantra,2011,Blue,Nigerian Used,,2.8
VHL10489,Lagos,Toyota,Camry,2010,Blue,Foreign Used,89464,3.38
VHL17990,Lagos,Lexus,ES 350,2008,Red,Foreign Used,123000,4.3
VHL17595,Abuja,Mercedes-Benz,GLA-Class,2017,Black,Foreign Used,,18.5
VHL12570,Lagos,Lexus,GX 460 Luxury,2015,Black,Foreign Used,,15.5
VHL16417,Ibadan,Mercedes-Benz,C300,2008,Gray,Foreign Used,85000,4.5
VHL11350,Abuja,Lexus,LX 570 AWD,2014,Black,Nigerian Used,45000,20.0
VHL12623,Lagos,Lexus,ES 350,2008,Gray,Foreign Used,,4.35
VHL19447,Abuja,Honda,Accord Crosstour,2012,Green,Nigerian Used,65288,3.5
VHL18449,Abuja,Toyota,Tacoma,2008,Black,Nigerian Used,,5.0
VHL17304,Lagos,Toyota,Venza V6,2010,Silver,Foreign Used,69845,6.8
VHL19952,Abuja,Lexus,IS,2014,Black,Foreign Used,45216,10.5
VHL11547,Lagos,Honda,Pilot,2012,Black,Nigerian Used,28980,7.31
VHL18404,Lagos,Toyota,Sienna,2005,Gray,Foreign Used,120624,3.6
VHL16391,Lagos,Lexus,GX 460,,Gray,Foreign Used,,14.2
VHL12404,Lagos,Land Rover,Range Rover Sport,2015,Red,Foreign Used,,23.65
VHL15931,Lagos,Lexus,GX 460 Premium,2013,Gold,Foreign Used,,17.5
VHL12475,Abuja,Toyota,Land Cruiser,2013,Black,Nigerian Used,71000,26.0
VHL15442,Abuja,Mercedes-Benz,C350,2008,Black,Nigerian Used,120066,3.8
VHL12807,Ibadan,Lexus,GS 300,2007,Burgandy,Foreign Used,88000,3.2
VHL17253,Abuja,Acura,MDX,2014,Silver,Foreign Used,,12.0
VHL10284,Abuja,Toyota,Camry,2016,Green,,63339,8.19
VHL18017,Ibadan,Nissan,Frontier,2000,Green,Nigerian Used,123457,1.95
VHL13757,Lagos,Toyota,Camry,2007,Silver,Nigerian Used,234297,2.08
VHL16266,Lagos,Lexus,GX,2007,Silver,Nigerian Used,124000,2.85
VHL14505,Lagos,Lexus,GX 460 Base,2016,Gray,Foreign Used,,23.8
VHL16597,Abuja,Mercedes-Benz,CLA-Class,2015,Black,Nigerian Used,,8.0
VHL14971,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2014,Gray,Foreign Used,80000,11.0
VHL19767,Abuja,Mercedes-Benz,E350,2015,Black,Nigerian Used,112342,5.3
VHL17942,Abuja,Honda,Accord,2016,Gray,Nigerian Used,,6.85
VHL16632,Abuja,Lexus,GX 460,2010,Silver,Foreign Used,92000,8.5
VHL17458,Lagos,Mercedes-Benz,C300,2015,Black,Foreign Used,56041,12.5
VHL12171,Lagos,Lexus,GX 460 Premium,2013,Gray,Foreign Used,83000,15.7
VHL15807,Lagos,Hyundai,Sonata,2013,Blue,Nigerian Used,93650,2.81
VHL14553,Ibadan,Toyota,Camry,2007,Blue,Nigerian Used,138311,2.81
VHL10638,Abuja,Toyota,RAV4,2010,Red,Foreign Used,68568,6.0
VHL10029,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2013,Brown,Foreign Used,86945,13.5
VHL13118,Lagos,Lexus,IS,2008,Black,Foreign Used,70000,3.55
VHL16741,Abuja,Lexus,RX,2020,White,Foreign Used,,27.0
VHL12509,Abuja,Toyota,Land Cruiser Prado 4,2020,Black,Brand New,1009,33.0
VHL14390,Lagos,Lexus,GX 460 Base,2014,Silver,Foreign Used,,22.5
VHL15436,Lagos,Toyota,Camry,2011,Silver,Foreign Used,75404,4.05
VHL11732,Lagos,Lexus,ES 350,2011,White,Foreign Used,58367,5.9
VHL14345,Abuja,Toyota,Sienna,2005,Gold,Foreign Used,48558,4.0
VHL10510,Abuja,Mercedes-Benz,M Class ML 350 4x2,2013,Gold,Foreign Used,35147,14.0
VHL17881,Abuja,Lexus,RX 350,2010,Gray,Nigerian Used,,8.2
VHL12409,Lagos,Mercedes-Benz,M Class ML350 AWD 4MATIC,2009,Black,Foreign Used,,7.1
VHL14212,Abuja,Ford,Edge,2013,Black,Nigerian Used,153535,3.94
VHL17509,Abuja,Lexus,RX 350 FWD,2012,Black,Foreign Used,95000,9.15
VHL15790,Abuja,Lexus,ES 350,2010,Black,Nigerian Used,,3.85
VHL12460,Lagos,Lexus,IS 250 AWD,2006,Blue,Foreign Used,92000,4.4
VHL15013,Lagos,Mercedes-Benz,M Class,2006,Gray,Foreign Used,85634,5.8
VHL10286,Abuja,Volkswagen,Passat,2015,Gray,Nigerian Used,71454,4.0
VHL13546,Lagos,Lexus,ES 350,2010,Black,Foreign Used,,8.9
VHL15884,Lagos,Toyota,Camry,2000,Green,Nigerian Used,55000,0.99
VHL19129,Lagos,Hyundai,Elantra,2013,Black,Nigerian Used,98359,3.26
VHL13653,Abuja,Hyundai,Elantra SE,2010,Silver,Foreign Used,,2.7
VHL18362,Abuja,Mercedes-Benz,C43,2017,Black,Foreign Used,,25.0
VHL12513,Abuja,Toyota,Camry SE FWD (2.5L 4cyl 8AM),2018,Black,Foreign Used,68590,13.0
VHL18010,Lagos,Lexus,ES 350,2011,Silver,Foreign Used,,5.35
VHL17147,Lagos,Mercedes-Benz,GL-Class GL 550,2010,White,Foreign Used,,11.8
VHL16507,Lagos,Lexus,RX 450h F Sport AWD,2019,Gold,Foreign Used,,30.0
VHL14613,Abuja,Lexus,RX 330,2005,Gray,Nigerian Used,117584,2.8
VHL13280,Abuja,Toyota,Camry,2007,Gold,Nigerian Used,156588,2.7
VHL15466,Ibadan,Toyota,Corolla,2003,Gold,Nigerian Used,99000,1.15
VHL12916,Abuja,Mercedes-Benz,GLE-Class,2016,Black,Foreign Used,32278,35.0
VHL14305,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2014,Black,Foreign Used,30000,11.0
VHL17098,Lagos,Lexus,ES 350,2011,Silver,Foreign Used,112058,5.34
VHL17643,Lagos,Lexus,RX,2004,Black,Nigerian Used,,3.65
VHL13025,Abuja,Toyota,Hilux,2020,White,Foreign Used,10000,59.0
VHL18458,Lagos,Honda,Accord,2005,Black,Nigerian Used,229049,1.24
VHL17617,Abuja,Toyota,Camry,2008,Red,Nigerian Used,84276,2.45
VHL18521,Ibadan,Toyota,Highlander Limited,2008,Silver,Foreign Used,98000,6.8
VHL15458,Abuja,BMW,X4 xDrive28i Off,2015,White,Foreign Used,45238,19.0
VHL18957,Abuja,Lexus,IS,2013,White,Foreign Used,42681,10.5
VHL18272,Lagos,Suzuki,Vitara,2019,Gray,,201,9.9
VHL11228,Abuja,Lexus,RX 350,2011,Gray,Nigerian Used,,6.4
VHL19704,Lagos,Lexus,GX 460 Luxury,2015,Black,Foreign Used,33585,22.95
VHL15849,Abuja,Toyota,Sequoia,2003,Gold,Nigerian Used,89650,1.35
VHL19090,Abuja,Toyota,Land Cruiser Prado,2012,Black,Nigerian Used,116396,13.0
VHL14830,Abuja,Mercedes-Benz,E550,2010,Gray,Nigerian Used,,4.85
VHL19681,Lagos,Lexus,IS 250,2008,Silver,Foreign Used,,4.2
VHL16537,Abuja,Mercedes-Benz,C300,2013,White,Foreign Used,,6.5
VHL19113,Abuja,Mercedes-Benz,C300,2017,White,Foreign Used,18000,13.3
VHL16666,Lagos,Toyota,Highlander Limited,2011,Silver,Nigerian Used,100000,7.0
VHL10734,Abuja,Toyota,Camry,2013,Silver,Foreign Used,25413,5.5
VHL18409,Abuja,Toyota,Sienna LE 7 Passenger,2012,White,Foreign Used,110852,8.55
VHL16402,Abuja,Honda,Accord 2.0i Automatic,2009,Gray,Foreign Used,80000,3.3
VHL18041,Abuja,Toyota,Corolla LE,2006,Gold,Foreign Used,,3.1
VHL19408,Abuja,BMW,Z4 sDrive M40i RWD,2020,White,Foreign Used,,30.0
VHL10352,Abuja,Land Rover,Range Rover Evoque,2013,Red,Nigerian Used,46096,9.0
VHL11443,Lagos,Toyota,4-Runner Limited V6,2005,Gold,Foreign Used,95442,4.7
VHL15358,Lagos,Toyota,Venza,2014,Black,Nigerian Used,68911,5.74
VHL13292,Abuja,Acura,ZDX Base AWD,2011,White,Foreign Used,72387,6.2
VHL12546,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2012,Gray,Foreign Used,,11.2
VHL15432,Abuja,Lexus,RX 350L 4WD,2021,Black,Foreign Used,60000,28.0
VHL16009,Abuja,Mercedes-Benz,E350,2011,Gray,Nigerian Used,61023,5.85
VHL15142,Lagos,Lexus,ES 350,2007,Black,Nigerian Used,,3.45
VHL19597,Lagos,Lexus,ES 350,2006,Blue,Foreign Used,108523,4.5
VHL10140,Lagos,Toyota,4-Runner,2012,Black,Foreign Used,56807,13.0
VHL12318,Lagos,Lexus,GX 460,2011,Black,Nigerian Used,56389,11.8
VHL12419,Lagos,Lexus,GX,2012,Red,Foreign Used,56214,15.5
VHL19148,Lagos,Toyota,Venza AWD,2010,Gray,Foreign Used,72301,6.95
VHL15722,Lagos,Mercedes-Benz,GLE-Class,2016,White,Nigerian Used,64513,15.5
VHL10274,Abuja,Toyota,Sienna,2015,Black,Foreign Used,64282,8.7
VHL13003,Abuja,Mercedes-Benz,M Class ML 350 4Matic,2008,Black,Nigerian Used,55522,5.0
VHL18529,Abuja,Honda,Pilot,2005,Red,Nigerian Used,144506,1.74
VHL14641,Lagos,Acura,MDX SUV 4dr AWD (3.7 6cyl 5A),2008,Black,Foreign Used,71232,4.4
VHL17579,Lagos,Lexus,RX 350,2010,Black,Foreign Used,98750,9.2
VHL16334,Lagos,Lexus,LX 570 AWD,2019,White,Foreign Used,,68.0
VHL18898,Abuja,Toyota,Camry,2013,White,Nigerian Used,,3.8
VHL13252,Abuja,Lexus,RX,2010,Black,Nigerian Used,,6.8
VHL13435,Lagos,Toyota,Camry,2009,Red,Foreign Used,100858,3.4
VHL18111,Lagos,Toyota,Venza AWD,2011,Gray,Foreign Used,69085,7.3
VHL16952,Abuja,Mercedes-Benz,C300,2008,White,Foreign Used,81000,4.5
VHL14045,Lagos,Lexus,GX 470 Sport Utility,2005,White,Foreign Used,77224,6.2
VHL14473,Ibadan,Toyota,4-Runner SR5 2WD,2010,Red,Foreign Used,,9.5
VHL13029,Abuja,Toyota,Corolla,2013,Black,Nigerian Used,102588,2.9
VHL18030,Abuja,Toyota,Camry,2012,White,Foreign Used,,5.5
VHL10496,Ibadan,Nissan,Altima,2009,Black,Nigerian Used,224443,2.03
VHL19152,Ibadan,Nissan,Pick-Up,1992,Red,Foreign Used,223584,2.5
VHL18686,Abuja,Bentley,Continental,2016,White,Foreign Used,17272,68.5
VHL19147,Lagos,Acura,MDX SUV 4dr AWD (3.7 6cyl 5A),2008,Green,Foreign Used,,4.5
VHL19395,Abuja,Mercedes-Benz,SLK Class,2005,Silver,Nigerian Used,70000,3.8
VHL15344,Abuja,Toyota,Hilux,2013,White,Nigerian Used,,6.85
VHL19029,Ibadan,Mercedes-Benz,C300,2008,Red,Foreign Used,78000,4.7
VHL11610,Lagos,Lexus,RX,2013,White,Foreign Used,54345,13.2
VHL17293,Lagos,Hyundai,Sonata,2015,Silver,Foreign Used,80000,7.9
VHL12701,Ibadan,Mercedes-Benz,C300,2012,White,Foreign Used,54000,5.3
VHL15942,Lagos,Lexus,ES 350,2008,Black,Foreign Used,62546,5.2
VHL11697,Lagos,Lexus,RX,2009,Brown,Foreign Used,48078,5.95
VHL13311,Abuja,Mercedes-Benz,E350,2014,Silver,Foreign Used,40000,12.85
VHL11895,Ibadan,Honda,Accord,2008,Red,Foreign Used,360441,3.15
VHL10928,Lagos,Lexus,LX 570 AWD,2013,Black,Foreign Used,,30.0
VHL19700,Abuja,Toyota,Corolla,2010,White,Foreign Used,,3.9
VHL18694,Abuja,GAC,GS8,2018,Brown,Nigerian Used,42000,7.05
VHL16694,Abuja,Toyota,Camry SE FWD (2.5L 4cyl 8AM),2018,Black,Foreign Used,70000,12.0
VHL17620,Lagos,Mercedes-Benz,M Class ML 350 TEC 4Matic,2012,Gray,Foreign Used,,15.0
VHL11100,Abuja,Mercedes-Benz,G-Class,2013,Blue,Nigerian Used,125000,7.0
VHL13921,Lagos,Lexus,RX 350 AWD,2013,Gray,Foreign Used,,12.5
VHL17564,Abuja,Honda,Accord,2014,White,Foreign Used,75000,6.0
VHL15899,Lagos,Acura,MDX SUV 4dr AWD (3.7 6cyl 5A),2008,Silver,Foreign Used,56324,3.85
VHL15001,Lagos,Lexus,GS 350 Sedan,2007,Black,Foreign Used,,4.6
VHL14757,Abuja,Toyota,Highlander Limited,2010,Gray,Nigerian Used,104577,3.35
VHL12413,Lagos,Nissan,X-Trail 2.5 SE 4x4 Automatic,2005,Black,Nigerian Used,277367,1.35
VHL14570,Abuja,Mercedes-Benz,GLA 250,2015,Black,Foreign Used,,13.5
VHL13558,Lagos,Ford,Focus,2001,Silver,Nigerian Used,160604,1.35
VHL10459,Lagos,Toyota,Camry 2.4 XLi Automatic,2006,Gray,Foreign Used,105000,2.75
VHL18143,Lagos,Lexus,ES 350,2008,Blue,Foreign Used,,4.5
VHL14548,Lagos,Lexus,RX 350 2WD,2020,White,Foreign Used,21000,27.0
VHL19648,Abuja,Honda,Accord,2004,Silver,Nigerian Used,,1.3
VHL10401,Lagos,Nissan,Sunny,2011,Blue,Nigerian Used,,1.13
VHL16542,Lagos,Toyota,Highlander SE,2011,Black,Nigerian Used,,5.0
VHL18493,Lagos,Toyota,Sienna XLE,2001,Brown,Foreign Used,,2.65
VHL17676,Lagos,Lexus,ES 350,2010,Black,Foreign Used,,5.4
VHL14493,Ibadan,Nissan,Pick-Up,1997,White,Foreign Used,203437,2.7
VHL16469,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2010,Black,Foreign Used,88000,6.7
VHL18673,Abuja,Toyota,Venza,2010,Green,Foreign Used,65585,8.0
VHL16452,Lagos,Lexus,ES 350,2007,Silver,Foreign Used,,4.4
VHL15091,Lagos,Toyota,Camry,2013,Gray,Foreign Used,,6.8
VHL11227,Abuja,Lexus,ES 350,2007,Gray,Nigerian Used,50000,3.7
VHL14230,Lagos,Lexus,GX 470 Sport Utility,2005,Black,Foreign Used,89753,6.5
VHL15040,Abuja,Honda,Accord Crosstour EX,2011,Gray,Nigerian Used,86000,2.7
VHL19444,Abuja,Chevrolet,Camaro,2018,Red,Foreign Used,,24.2
VHL12801,Abuja,Mazda,5 Touring,2010,Blue,Foreign Used,52352,2.95
VHL19408,Abuja,Toyota,Corolla,2010,Gray,Nigerian Used,87000,2.9
VHL12252,Lagos,Toyota,Camry,2007,Silver,Foreign Used,96124,3.95
VHL14112,Lagos,Toyota,Camry,2007,Green,Foreign Used,23166,3.3
VHL10699,Abuja,Lexus,LX,2019,Black,Nigerian Used,120655,25.0
VHL13757,Abuja,Toyota,Sienna,2005,Gold,Nigerian Used,,2.3
VHL13837,Abuja,Toyota,Highlander,2015,White,Foreign Used,30000,15.0
VHL14256,Abuja,Scion,iM Base,2016,Black,Foreign Used,,7.0
VHL14113,Lagos,Lexus,RX,2010,White,Foreign Used,50000,9.4
VHL10842,Abuja,Toyota,C-Hr,2017,Gray,Foreign Used,53252,15.5
VHL12270,Lagos,Toyota,4-Runner Sport Edition V6,2007,Gray,Foreign Used,63214,5.6
VHL14549,Lagos,Lexus,ES 350,2011,Black,Foreign Used,26325,5.4
VHL10652,Abuja,Toyota,Corolla,2014,Blue,Nigerian Used,101023,3.85
VHL13790,Abuja,Toyota,Camry,2008,Gray,Nigerian Used,88875,2.3
VHL14595,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2012,Black,Foreign Used,,7.35
VHL12479,Abuja,Toyota,Camry,2012,Black,Foreign Used,98521,4.35
VHL14267,Abuja,Toyota,Corolla,2016,Silver,Foreign Used,59447,5.9
VHL19226,Lagos,Mercedes-Benz,M Class,2015,Black,Foreign Used,,16.8
VHL14786,Lagos,Mercedes-Benz,GLK-Class,2015,Black,Foreign Used,922382,13.5
VHL16616,Abuja,Toyota,Camry SE (2.5L 4cyl 8A),2019,Silver,Foreign Used,,13.5
VHL11727,Lagos,Lexus,ES 350,2007,Silver,Foreign Used,,4.3
VHL16822,Abuja,Acura,ILX Base FWD (2.0L 4cyl 5A),2013,Blue,Foreign Used,73933,7.0
VHL18887,Abuja,Toyota,Highlander Limited,2009,Silver,Foreign Used,65238,6.5
VHL12916,Lagos,Lexus,ES 350,2008,Red,Foreign Used,89000,4.6
VHL18422,Abuja,Lexus,RX,2017,Black,Foreign Used,65800,20.0
VHL11261,Abuja,Mercedes-Benz,E320,2003,Gold,Nigerian Used,170000,1.45
VHL19108,Lagos,Lexus,ES 350,2009,Gray,Foreign Used,51000,5.1
VHL19924,Lagos,Lexus,IS,2010,White,Foreign Used,,6.0
VHL11234,Abuja,Mercedes-Benz,GLE-Class,2016,Gray,Foreign Used,52522,19.5
VHL15435,Lagos,Lexus,RX 350 FWD,2012,Red,Foreign Used,35245,9.5
VHL11977,Abuja,Toyota,Camry,2013,Gray,Foreign Used,56000,5.5
VHL19991,Lagos,Toyota,4-Runner,2017,White,Foreign Used,51000,17.5
VHL13582,Ibadan,Mercedes-Benz,M Class ML 350 4Matic,2008,Silver,Nigerian Used,135000,3.15
VHL16638,Abuja,Peugeot,508,2017,Gray,Nigerian Used,20000,9.5
VHL17231,Lagos,Lexus,ES 350,2011,Gold,Foreign Used,,5.25
VHL10957,Lagos,Suzuki,Swift,2019,Black,,66,9.9
VHL11527,Lagos,Lexus,RX,2003,Silver,Foreign Used,58320,3.15
VHL17733,Ibadan,Toyota,Highlander SE,2011,Blue,Foreign Used,,6.2
VHL19396,Lagos,Toyota,4-Runner Limited,2008,Silver,Foreign Used,74120,5.7
VHL11550,Lagos,Mercedes-Benz,E350,2013,White,,80888,5.61
VHL13910,Abuja,Honda,Accord,2017,Black,Nigerian Used,,3.8
VHL10880,Abuja,Lexus,RX 330 4WD,2005,Blue,Nigerian Used,127000,2.8
VHL16337,Lagos,Hyundai,Elantra,2005,Black,,48428,1.26
VHL16963,Lagos,Toyota,Tundra Automatic,2001,White,Foreign Used,,3.7
VHL10461,Lagos,Chevrolet,Cruze 2 VCDi,2011,Black,Nigerian Used,125175,2.14
VHL19814,Abuja,Land Rover,Range Rover Sport HSE 4x4 (5.0L 8cyl 6A),2011,Gray,Nigerian Used,87695,6.2
VHL14580,Abuja,Honda,Civic,2009,Blue,Foreign Used,262276,2.93
VHL11113,Abuja,Toyota,Avalon,2012,Gold,Foreign Used,,6.5
VHL17813,Lagos,Nissan,Altima,2009,Gold,Nigerian Used,217898,1.13
VHL17670,Lagos,Mercedes-Benz,GL Class,2014,Gray,Foreign Used,46276,18.2
VHL16042,Ibadan,Honda,CR-V,2005,Gold,Nigerian Used,361423,1.29
VHL13953,Lagos,Lexus,RX,2002,Gold,Foreign Used,49673,3.27
VHL19020,Lagos,Ford,Edge,2013,Gray,Foreign Used,126077,2.81
VHL15576,Lagos,Volkswagen,Passat,2006,Gray,Nigerian Used,193371,1.58
VHL12524,Abuja,Lexus,IS,2011,Black,Foreign Used,80000,5.2
VHL19939,Lagos,Lexus,GX 460 Luxury,2014,Black,Foreign Used,71000,22.0
VHL14390,Abuja,Toyota,Land Cruiser Prado,2021,Black,Brand New,,39.0
VHL10643,Abuja,Toyota,Camry,2013,Gray,Foreign Used,,4.7
VHL17400,Abuja,Lincoln,MKZ,2008,Gray,Foreign Used,,3.95
VHL15312,Abuja,Toyota,Highlander XLE 4x2 V6 (3.5L 6cyl 8A),2017,Green,Foreign Used,55784,17.5
VHL19589,Ibadan,Toyota,RAV4 2.5 Limited,2010,Gray,Foreign Used,,4.8
VHL10748,Abuja,Mercedes-Benz,C230,2006,Black,Nigerian Used,98000,1.65
VHL14778,Ibadan,Toyota,Solara,2006,Green,Nigerian Used,,1.85
VHL13157,Lagos,Lexus,ES 350,2009,Red,Foreign Used,,4.7
VHL17824,Abuja,Ford,Edge,2016,Black,Foreign Used,,9.0
VHL13353,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2008,Black,Foreign Used,83000,5.65
VHL13942,Lagos,Acura,MDX,2008,Black,Foreign Used,,4.3
VHL12809,Abuja,Toyota,Hilux,2021,White,Brand New,,22.5
VHL14590,Abuja,Toyota,FJ Cruiser Base 4x4,2008,Blue,Foreign Used,,4.5
VHL17892,Lagos,Toyota,Corolla,2012,Red,Nigerian Used,,2.5
VHL15010,Ibadan,Toyota,Camry,2007,Green,Foreign Used,,3.8
VHL12150,Abuja,Mercedes-Benz,C300,2011,Black,Nigerian Used,89000,3.6
VHL15787,Lagos,Toyota,RAV4 3.5 Sport,2011,Gray,Foreign Used,65000,6.0
VHL11093,Abuja,Land Rover,Range Rover,2021,Black,Brand New,50,230.0
VHL10213,Abuja,Toyota,Land Cruiser Prado,2015,Black,Nigerian Used,,16.5
VHL12218,Lagos,Lexus,RX 350,2008,Gray,Nigerian Used,,3.8
VHL11816,Lagos,Toyota,Sienna LE AWD,2005,Gold,Foreign Used,95800,2.8
VHL19384,Abuja,Toyota,Venza AWD,2012,Gray,Foreign Used,,7.7
VHL19144,Abuja,Honda,CR-V EX 4dr SUV (2.4L 4cyl 5A),2012,Black,Nigerian Used,,3.9
VHL13854,Lagos,Lexus,RX 350,2010,Black,Foreign Used,,9.2
VHL12498,Lagos,Lexus,GX 460 Premium,2012,Silver,Foreign Used,135285,15.0
VHL12978,Lagos,Mercedes-Benz,M Class ML350 AWD 4MATIC,2009,Silver,Nigerian Used,175241,3.94
VHL16722,Abuja,Mercedes-Benz,E550,2011,Gray,Nigerian Used,,6.5
VHL16629,Lagos,Toyota,Corolla 1.8 CE,2008,Blue,Nigerian Used,113313,2.25
VHL17686,Lagos,Toyota,Camry,2014,Green,Foreign Used,64898,5.35
VHL12804,Lagos,Toyota,RAV4 3.5 Limited 4x4,2010,White,Foreign Used,75000,5.9
VHL16437,Lagos,Mercedes-Benz,GLK-Class,2015,White,Foreign Used,,13.7
VHL14066,Lagos,Ford,Edge,2007,Black,Foreign Used,142291,3.26
VHL15946,Lagos,Toyota,Tacoma Double Cab V6 4WD,2004,Black,Foreign Used,85412,5.1
VHL18353,Lagos,Toyota,Camry,2007,Black,Foreign Used,,3.35
VHL13747,Abuja,Mercedes-Benz,GLK-Class,2015,White,Foreign Used,,11.0
VHL17309,Abuja,Toyota,Venza AWD,2010,Gray,Foreign Used,,7.0
VHL11059,Lagos,Lexus,LX 570 (5 Seats) AWD,2016,Gray,Foreign Used,27000,42.0
VHL10431,Abuja,Toyota,Hilux,2014,Black,Nigerian Used,,8.55
VHL14193,Lagos,Toyota,4-Runner Limited 4WD,2012,Red,Foreign Used,89000,12.0
VHL10270,Abuja,Toyota,Land Cruiser 5.7 V8 VX-S,2020,Black,Brand New,115,50.0
VHL14061,Abuja,Kia,Sportage,2012,Silver,Nigerian Used,72458,3.3
VHL11907,Lagos,Renault,Duster,2005,Silver,Nigerian Used,70206,1.46
VHL12617,Lagos,Toyota,Corolla Sedan,2004,Gray,Nigerian Used,,1.78
VHL13277,Abuja,Toyota,Camry 2.4 XLE,2008,Silver,Nigerian Used,200286,2.81
VHL19333,Lagos,Lexus,RX 350,2010,Red,Foreign Used,168000,9.3
VHL10400,Abuja,Toyota,Highlander Limited V6,2006,Red,Foreign Used,75000,3.75
VHL11969,Abuja,Honda,Pilot EX-L 4x4 (3.5L 6cyl 5A),2007,Gray,Nigerian Used,95680,1.6
VHL14763,Lagos,Lexus,GX 460 Premium,2013,Black,Foreign Used,,21.0
VHL17700,Abuja,Honda,Accord,2021,Gray,Foreign Used,,19.0
VHL11062,Ibadan,Toyota,Hilux,2000,White,Nigerian Used,221890,2.89
VHL13113,Lagos,Toyota,Camry,2013,Black,Foreign Used,121331,4.8
VHL19003,Lagos,Lexus,GX 460 Base,2018,Gray,Foreign Used,21000,27.0
VHL11015,Abuja,Toyota,RAV4 Limited,2009,Red,Foreign Used,,4.5
VHL15712,Lagos,Acura,TL Automatic Tech Package,2009,Black,Foreign Used,,5.5
VHL12545,Abuja,BMW,X3,2008,Gray,Nigerian Used,118921,2.05
VHL12153,Abuja,Mercedes-Benz,E430,2017,White,Foreign Used,30000,31.8
VHL17213,Lagos,Toyota,Sequoia,2004,Black,Foreign Used,74690,3.1
VHL18961,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2013,Gray,Foreign Used,52325,12.2
VHL17136,Abuja,Toyota,Camry,2020,Black,,16986,20.17
VHL13822,Lagos,Lexus,IS 250,2008,Silver,Foreign Used,78484,4.3
VHL10466,Ibadan,Toyota,Sienna LE AWD,2009,White,Foreign Used,185673,4.3
VHL17082,Abuja,Mercedes-Benz,M Class,2007,Black,Nigerian Used,109761,2.25
VHL14807,Abuja,Toyota,Camry,2014,Silver,Foreign Used,48000,5.7
VHL16565,Lagos,Lexus,IS,2010,Gray,Foreign Used,68756,5.3
VHL14800,Abuja,Toyota,Camry,2013,Red,Foreign Used,57187,5.7
VHL14381,Ibadan,Toyota,Camry,2012,Red,Foreign Used,,4.8
