index,Location,Maker,Model,Year,Colour,Distance,Amount,Use_type_Brand New,Use_type_Foreign Used,Use_type_Nigerian Used
387,2,29,723,2008.0,2,70000.0,1.5151272329628591,0,1,0
388,0,29,1028,2020.0,22,15767.532258064517,3.332204510175204,0,1,0
389,0,53,815,2020.0,2,1009.0,3.5263605246161616,1,0,0
390,2,29,623,2014.0,18,77686.18630136986,3.1570004211501135,0,1,0
391,2,53,316,2011.0,18,75404.0,1.6193882432872684,0,1,0
392,2,29,480,2011.0,22,58367.0,1.9315214116032138,0,1,0
393,0,53,1163,2005.0,8,48558.0,1.6094379124341003,0,1,0
394,0,34,847,2013.0,8,35147.0,2.70805020110221,0,1,0
395,0,29,1038,2010.0,9,111522.88737864078,2.2192034840549946,0,0,1
396,2,34,854,2009.0,2,115596.78333333334,2.0918640616783932,0,1,0
397,0,14,491,2013.0,2,153535.0,1.597365331199831,0,0,1
398,0,29,1046,2012.0,2,95000.0,2.3174737054877963,0,1,0
399,0,29,480,2010.0,2,111522.88737864078,1.5789787049493917,0,0,1
400,2,29,729,2006.0,3,92000.0,1.6863989535702288,0,1,0
401,2,34,840,2006.0,9,85634.0,1.916922612182061,0,1,0
402,0,54,923,2015.0,9,71454.0,1.6094379124341003,0,0,1
403,2,29,480,2010.0,2,111522.88737864078,2.2925347571405443,0,1,0
404,2,53,316,2000.0,10,55000.0,0.688134638736401,0,0,1
405,2,19,496,2013.0,2,98359.0,1.449269160281279,0,0,1
406,0,19,502,2010.0,18,111522.88737864078,1.308332819650179,0,1,0
407,0,34,257,2017.0,2,50333.97142857143,3.258096538021482,0,1,0
408,0,53,339,2018.0,2,68590.0,2.6390573296152584,0,1,0
409,2,29,480,2011.0,18,99631.70047169812,1.8484548129046001,0,1,0
410,2,34,583,2010.0,22,111522.88737864078,2.5494451709255714,0,1,0
411,2,29,1057,2019.0,8,23881.0,3.4339872044851463,0,1,0
412,0,29,1033,2005.0,9,117584.0,1.33500106673234,0,0,1
413,0,53,316,2007.0,8,156588.0,1.308332819650179,0,0,1
414,1,53,406,2003.0,8,99000.0,0.7654678421395714,0,0,1
415,0,34,588,2016.0,2,32278.0,3.58351893845611,0,1,0
416,0,34,593,2014.0,2,30000.0,2.4849066497880004,0,1,0
417,2,29,480,2011.0,18,112058.0,1.8468787684491346,0,1,0
418,2,29,1028,2004.0,2,180983.2039800995,1.536867219599265,0,0,1
419,0,53,696,2020.0,22,10000.0,4.0943445622221,0,1,0
420,2,17,120,2005.0,2,87886.068,0.8064758658669485,0,0,1
421,0,53,316,2008.0,17,84276.0,1.2383742310432684,0,0,1
422,1,53,666,2008.0,18,98000.0,2.0541237336955462,0,1,0
423,0,3,1352,2015.0,22,45238.0,2.995732273553991,0,1,0
424,0,29,723,2013.0,22,42681.0,2.4423470353692043,0,1,0
425,2,51,1330,2019.0,9,201.0,2.388762789235098,0,1,0
426,0,29,1038,2011.0,9,99631.70047169812,2.0014800002101243,0,0,1
427,2,29,624,2015.0,2,33585.0,3.175968323856924,0,1,0
428,0,53,1157,2003.0,8,89650.0,0.8544153281560676,0,0,1
429,0,53,801,2012.0,2,116396.0,2.6390573296152584,0,0,1
430,0,34,470,2010.0,9,111522.88737864078,1.766441661243765,0,0,1
431,2,29,727,2008.0,18,120987.17749603803,1.6486586255873816,0,1,0
432,0,34,251,2013.0,22,87886.068,2.0149030205422647,0,1,0
433,0,34,251,2017.0,22,18000.0,2.6602595372658615,0,1,0
434,2,53,666,2011.0,18,100000.0,2.0794415416798357,0,0,1
435,0,53,316,2013.0,18,25413.0,1.8718021769015913,0,1,0
436,0,53,1173,2012.0,22,110852.0,2.256541154492639,0,1,0
437,0,17,124,2009.0,9,80000.0,1.4586150226995167,0,1,0
438,0,53,427,2006.0,8,146108.96941896025,1.410986973710262,0,1,0
439,0,3,1398,2020.0,22,15767.532258064517,3.4339872044851463,0,1,0
440,0,28,1061,2013.0,17,46096.0,2.302585092994046,0,0,1
441,2,53,42,2005.0,8,95442.0,1.7404661748405046,0,1,0
442,2,53,1306,2014.0,2,68911.0,1.9080599249242156,0,0,1
443,0,0,1399,2011.0,22,72387.0,1.9740810260220096,0,1,0
444,2,34,844,2012.0,9,101664.2219387755,2.501435951739211,0,1,0
445,0,29,1048,2021.0,2,60000.0,3.367295829986474,0,1,0
446,0,34,465,2011.0,9,61023.0,1.9242486522741338,0,0,1
447,2,29,480,2007.0,2,139643.87962962964,1.4929040961781488,0,0,1
448,2,29,480,2006.0,3,108523.0,1.7047480922384253,0,1,0
449,2,53,32,2012.0,2,56807.0,2.6390573296152584,0,1,0
450,2,29,622,2011.0,2,56389.0,2.5494451709255714,0,0,1
451,2,29,621,2012.0,17,56214.0,2.803360380906535,0,1,0
452,2,53,1307,2010.0,9,72301.0,2.0731719286662407,0,1,0
453,2,34,588,2016.0,22,64513.0,2.803360380906535,0,0,1
454,0,53,1163,2015.0,2,64282.0,2.272125885509337,0,1,0
455,0,34,844,2008.0,2,55522.0,1.791759469228055,0,0,1
456,0,17,947,2005.0,17,144506.0,1.007957920399979,0,0,1
457,2,0,863,2008.0,2,71232.0,1.6863989535702288,0,1,0
458,2,29,1038,2010.0,2,98750.0,2.322387720290225,0,1,0
459,2,29,775,2019.0,22,23881.0,4.23410650459726,0,1,0
460,0,53,316,2013.0,22,87886.068,1.5686159179138452,0,0,1
461,0,29,1028,2010.0,2,111522.88737864078,2.0541237336955462,0,0,1
462,2,53,316,2009.0,17,100858.0,1.4816045409242156,0,1,0
463,2,53,1307,2011.0,9,69085.0,2.1162555148025524,0,1,0
464,0,34,251,2008.0,22,81000.0,1.7047480922384253,0,1,0
465,2,29,629,2005.0,22,77224.0,1.9740810260220096,0,1,0
466,1,53,46,2010.0,17,111522.88737864078,2.3513752571634776,0,1,0
467,0,53,406,2013.0,2,102588.0,1.3609765531356006,0,0,1
468,0,53,316,2012.0,22,101664.2219387755,1.8718021769015913,0,1,0
469,1,37,177,2009.0,2,87886.068,1.1085626195212777,0,0,1
470,1,37,944,2011.03102392877,17,87886.068,1.252762968495368,0,1,0
471,0,4,400,2016.0,22,17272.0,4.241326752570746,0,1,0
472,2,0,863,2008.0,10,120987.17749603803,1.7047480922384253,0,1,0
473,0,34,1136,2005.0,18,70000.0,1.5686159179138452,0,0,1
474,0,53,696,2013.0,22,87886.068,2.060513531794317,0,0,1
475,1,34,251,2008.0,17,78000.0,1.7404661748405046,0,1,0
476,2,29,1028,2013.0,22,54345.0,2.653241964607215,0,1,0
477,2,19,1202,2015.0,18,80000.0,2.186051276738094,0,1,0
478,1,34,251,2012.0,22,54000.0,1.840549633397487,0,1,0
479,2,29,480,2008.0,2,62546.0,1.824549292051046,0,1,0
480,2,29,1028,2009.0,4,48078.0,1.9387416595767009,0,1,0
481,0,34,465,2014.0,18,40000.0,2.6282852326333477,0,1,0
482,1,17,120,2008.0,17,87886.068,1.423108334242607,0,1,0
483,2,29,775,2013.0,2,87886.068,3.4339872044851463,0,1,0
484,0,53,406,2010.0,22,111522.88737864078,1.589235205116581,0,1,0
485,0,15,619,2018.0,4,42000.0,2.0856720914304723,0,0,1
486,0,53,339,2018.0,2,70000.0,2.5649493574615367,0,1,0
487,2,34,848,2012.0,9,101664.2219387755,2.772588722239781,0,1,0
488,0,34,568,2013.0,3,125000.0,2.0794415416798357,0,0,1
489,2,29,1042,2013.0,9,87886.068,2.6026896854443837,0,1,0
490,0,17,120,2014.0,22,75000.0,1.9459101490553132,0,1,0
491,2,0,863,2008.0,18,56324.0,1.5789787049493917,0,1,0
492,2,29,616,2007.0,2,139643.87962962964,1.7227665977411035,0,1,0
493,0,53,666,2010.0,9,104577.0,1.4701758451005926,0,0,1
494,2,37,1340,2005.0,2,87886.068,0.8544153281560676,0,0,1
495,0,34,584,2015.0,2,66000.63322884013,2.6741486494265287,0,1,0
496,2,14,546,2001.0,18,160604.0,0.8544153281560676,0,0,1
497,2,53,326,2006.0,9,105000.0,1.3217558399823195,0,1,0
498,2,29,480,2008.0,3,120987.17749603803,1.7047480922384253,0,1,0
499,2,29,1039,2020.0,22,21000.0,3.332204510175204,0,1,0
500,0,17,120,2004.0,18,180983.2039800995,0.8329091229351039,0,0,1
501,2,37,1226,2011.0,3,99631.70047169812,0.7561219797213337,0,0,1
502,2,53,678,2011.0,2,99631.70047169812,1.791759469228055,0,0,1
503,2,53,1182,2001.0,4,87886.068,1.2947271675944,0,1,0
504,2,29,480,2010.0,2,111522.88737864078,1.8562979903656263,0,1,0
505,1,37,944,2011.0389667601262,22,86003.8710638635,1.308332819650179,0,1,0
506,2,34,844,2010.0,2,88000.0,2.0412203288596382,0,1,0
507,0,53,1306,2010.0,10,65585.0,2.1972245773362196,0,1,0
508,2,29,480,2007.0,18,139643.87962962964,1.6863989535702288,0,1,0
509,2,53,316,2013.0,9,87886.068,2.0541237336955462,0,1,0
510,0,29,480,2007.0,9,50000.0,1.547562508716013,0,0,1
511,2,29,629,2005.0,2,89753.0,2.0149030205422647,0,1,0
512,0,17,148,2011.0,9,86000.0,1.308332819650179,0,0,1
513,0,8,313,2018.0,17,44090.12037037037,3.2268439945173775,0,1,0
514,0,33,75,2010.0,3,52352.0,1.3737155789130306,0,1,0
515,0,53,406,2010.0,9,87000.0,1.3609765531356006,0,0,1
516,2,53,316,2007.0,18,96124.0,1.599387576580599,0,1,0
517,2,53,316,2007.0,10,23166.0,1.4586150226995167,0,1,0
518,0,29,768,2019.0,2,120655.0,3.258096538021482,0,0,1
519,0,53,1163,2005.0,8,156069.08239700375,1.1939224684724346,0,0,1
520,0,53,657,2015.0,22,30000.0,2.772588722239781,0,1,0
521,0,47,1406,2016.0,2,59739.19502074689,2.0794415416798357,0,1,0
522,2,29,1028,2010.0,22,50000.0,2.341805806147327,0,1,0
523,0,53,239,2017.0,9,53252.0,2.803360380906535,0,1,0
524,2,53,55,2007.0,9,63214.0,1.8870696490323797,0,1,0
525,2,29,480,2011.0,2,26325.0,1.8562979903656263,0,1,0
526,0,53,406,2014.0,3,101023.0,1.5789787049493917,0,0,1
527,0,53,316,2008.0,9,88875.0,1.1939224684724346,0,0,1
528,0,34,593,2012.0,2,101664.2219387755,2.122261538862764,0,1,0
529,0,53,316,2012.0,2,98521.0,1.6770965609079151,0,1,0
530,0,53,406,2016.0,18,59447.0,1.9315214116032138,0,1,0
531,2,34,840,2015.0,2,66000.63322884013,2.8791984572980396,0,1,0
532,2,34,591,2015.0,2,87886.068,2.6741486494265287,0,1,0
533,0,53,337,2019.0,18,23881.0,2.6741486494265287,0,1,0
534,2,29,480,2007.0,18,139643.87962962964,1.667706820558076,0,1,0
535,0,0,722,2013.0,3,73933.0,2.0794415416798357,0,1,0
536,0,53,666,2009.0,18,65238.0,2.0149030205422647,0,1,0
537,2,29,480,2008.0,17,89000.0,1.7227665977411035,0,1,0
538,0,29,1028,2017.0,2,65800.0,3.044522437723423,0,1,0
539,0,34,464,2003.0,8,170000.0,0.8960880245566357,0,0,1
540,2,29,480,2009.0,9,51000.0,1.8082887711792655,0,1,0
541,2,29,723,2010.0,22,111522.88737864078,1.9459101490553132,0,1,0
542,0,34,588,2016.0,9,52522.0,3.0204248861443626,0,1,0
543,2,29,1046,2012.0,17,35245.0,2.3513752571634776,0,1,0
544,0,53,316,2013.0,9,56000.0,1.8718021769015913,0,1,0
545,2,53,32,2017.0,22,51000.0,2.917770732084279,0,1,0
546,1,34,844,2008.0,18,135000.0,1.423108334242607,0,0,1
547,0,39,78,2017.0,9,20000.0,2.3513752571634776,0,0,1
548,2,29,480,2011.0,8,99631.70047169812,1.8325814637483102,0,1,0
549,2,51,1228,2019.0,2,66.0,2.388762789235098,0,1,0
550,2,29,1028,2003.0,18,58320.0,1.423108334242607,0,1,0
551,1,53,678,2011.0,3,99631.70047169812,1.9740810260220096,0,1,0
552,2,53,34,2008.0,18,74120.0,1.9021075263969205,0,1,0
553,2,34,465,2013.0,22,80888.0,1.888583653863595,0,1,0
554,0,17,120,2017.0,2,50333.97142857143,1.5686159179138452,0,0,1
555,0,29,1035,2005.0,3,127000.0,1.33500106673234,0,0,1
556,2,19,496,2005.0,2,48428.0,0.8153648132841944,0,1,0
557,2,53,1289,2001.0,22,87886.068,1.547562508716013,0,1,0
558,2,8,452,2011.0,2,125175.0,1.144222799920162,0,0,1
559,0,28,1073,2011.0,9,87695.0,1.9740810260220096,0,0,1
560,0,17,371,2009.0,3,87886.068,1.3686394258811698,0,1,0
561,0,53,185,2012.0,8,101664.2219387755,2.0149030205422647,0,1,0
562,2,37,177,2009.0,8,87886.068,0.7561219797213337,0,0,1
563,2,34,576,2014.0,9,46276.0,2.954910279033736,0,1,0
564,1,17,278,2005.0,8,87886.068,0.8285518175661483,0,0,1
565,2,29,1028,2002.0,8,49673.0,1.451613827240533,0,1,0
566,2,14,491,2013.0,9,126077.0,1.3376291891386096,0,1,0
567,2,54,923,2006.0,9,85987.53367809053,0.9477893989335261,0,0,1
568,0,29,723,2011.0,2,80000.0,1.824549292051046,0,1,0
569,2,29,624,2014.0,2,71000.0,3.1354942159291497,0,1,0
570,0,53,801,2021.0,2,7653.89,3.6888794541139363,1,0,0
571,0,53,316,2013.0,9,87886.068,1.7404661748405046,0,1,0
572,0,30,871,2008.0,9,120987.17749603803,1.599387576580599,0,1,0
573,0,53,690,2017.0,10,55784.0,2.917770732084279,0,1,0
574,1,53,985,2010.0,9,111522.88737864078,1.7578579175523736,0,1,0
575,0,34,246,2006.0,2,98000.0,0.9745596399981308,0,0,1
576,1,53,1195,2006.0,10,146108.96941896025,1.0473189942805592,0,0,1
577,2,29,480,2009.0,17,115596.78333333334,1.7404661748405046,0,1,0
578,0,14,491,2016.0,2,59739.19502074689,2.302585092994046,0,1,0
579,2,34,844,2008.0,2,83000.0,1.8946168546677629,0,1,0
580,2,0,858,2008.0,2,120987.17749603803,1.667706820558076,0,1,0
581,0,53,696,2021.0,22,7653.89,3.1570004211501135,1,0,0
582,0,53,541,2008.0,3,120987.17749603803,1.7047480922384253,0,1,0
583,2,53,406,2012.0,17,101664.2219387755,1.252762968495368,0,0,1
584,1,53,316,2007.0,10,139643.87962962964,1.5686159179138452,0,1,0
585,0,34,251,2011.0,2,89000.0,1.5260563034950492,0,0,1
586,2,53,993,2011.0,9,65000.0,1.9459101490553132,0,1,0
587,0,28,1060,2021.0,2,50.0,5.442417710521793,1,0,0
588,0,53,801,2015.0,2,66000.63322884013,2.8622008809294686,0,0,1
589,2,29,1038,2008.0,9,120987.17749603803,1.5686159179138452,0,0,1
590,2,53,1175,2005.0,8,95800.0,1.33500106673234,0,1,0
591,0,53,1307,2012.0,9,101664.2219387755,2.163323025660538,0,1,0
592,0,17,287,2012.0,2,101664.2219387755,1.589235205116581,0,0,1
593,2,29,1038,2010.0,2,111522.88737864078,2.322387720290225,0,1,0
594,2,29,626,2012.0,18,135285.0,2.772588722239781,0,1,0
595,2,34,854,2009.0,18,175241.0,1.597365331199831,0,0,1
596,0,34,470,2011.0,9,99631.70047169812,2.0149030205422647,0,0,1
597,2,53,420,2008.0,3,113313.0,1.1786549963416462,0,0,1
598,2,53,316,2014.0,10,64898.0,1.8484548129046001,0,1,0
599,2,53,992,2010.0,22,75000.0,1.9315214116032138,0,1,0
600,2,34,591,2015.0,22,66000.63322884013,2.6878474937846906,0,1,0
601,2,14,491,2007.0,2,142291.0,1.449269160281279,0,1,0
602,2,53,1251,2004.0,2,85412.0,1.8082887711792655,0,1,0
603,2,53,316,2007.0,2,139643.87962962964,1.4701758451005926,0,1,0
604,0,34,591,2015.0,22,66000.63322884013,2.4849066497880004,0,1,0
605,0,53,1307,2010.0,9,111522.88737864078,2.0794415416798357,0,1,0
606,2,29,772,2016.0,9,27000.0,3.7612001156935624,0,1,0
607,0,53,696,2014.0,2,77686.18630136986,2.256541154492639,0,0,1
608,2,53,36,2012.0,17,89000.0,2.5649493574615367,0,1,0
609,0,53,797,2020.0,2,115.0,3.9318256327243257,1,0,0
610,0,25,1217,2012.0,18,72458.0,1.4586150226995167,0,0,1
611,2,42,459,2005.0,18,70206.0,0.9001613499442714,0,0,1
612,2,53,436,2004.0,9,180983.2039800995,1.0224509277025458,0,0,1
613,0,53,325,2008.0,18,85972.5944089862,1.3376291891386096,0,0,1
614,2,29,1038,2010.0,17,168000.0,2.33214389523559,0,1,0
615,0,53,672,2006.0,17,75000.0,1.55814461804655,0,1,0
616,0,17,951,2007.0,9,95680.0,0.9555114450274363,0,0,1
617,2,29,626,2013.0,2,87886.068,3.091042453358316,0,1,0
618,0,17,120,2021.0,9,7653.89,2.995732273553991,0,1,0
619,1,53,696,2000.0,22,87886.068,1.358409157630355,0,0,1
620,2,53,316,2013.0,2,121331.0,1.7578579175523736,0,1,0
621,2,29,623,2018.0,9,21000.0,3.332204510175204,0,1,0
622,0,53,1002,2009.0,17,115596.78333333334,1.7047480922384253,0,1,0
623,2,0,1231,2009.0,2,115596.78333333334,1.8718021769015913,0,1,0
624,0,3,1346,2008.0,9,118921.0,1.1151415906193203,0,0,1
625,0,34,467,2017.0,22,30000.0,3.490428515390098,0,1,0
626,2,53,1157,2004.0,2,74690.0,1.410986973710262,0,1,0
627,0,34,593,2013.0,9,52325.0,2.580216829592325,0,1,0
628,0,53,316,2020.0,2,16986.0,3.0525850851467737,0,1,0
629,2,29,727,2008.0,18,78484.0,1.667706820558076,0,1,0
630,1,53,1175,2009.0,22,185673.0,1.667706820558076,0,1,0
631,0,34,840,2007.0,2,109761.0,1.1786549963416462,0,0,1
632,0,53,316,2014.0,18,48000.0,1.9021075263969205,0,1,0
633,2,29,723,2010.0,9,68756.0,1.840549633397487,0,1,0
634,0,53,316,2013.0,17,57187.0,1.9021075263969205,0,1,0
635,1,53,316,2012.0,17,101664.2219387755,1.7578579175523736,0,1,0
636,0,28,1061,2013.0,22,57421.0,2.157559320943788,0,1,0
637,0,29,612,2007.0,9,86502.0,1.4469189829363254,0,0,1
638,0,34,1115,2008.0,9,87886.068,1.9459101490553132,0,1,0
639,2,29,480,2008.0,3,84796.0,1.7404661748405046,0,1,0
640,0,53,316,2002.0,10,87886.068,0.9242589015233319,0,0,1
641,0,53,406,2017.0,1,76994.0,2.1972245773362196,0,1,0
642,2,29,629,2006.0,3,55000.0,2.0149030205422647,0,1,0
643,0,19,1138,2007.0,18,53211.0,1.6094379124341003,0,1,0
644,0,53,1191,2005.0,10,156069.08239700375,1.2383742310432684,0,0,1
645,2,29,480,2011.0,2,102010.0,1.8946168546677629,0,1,0
646,2,34,576,2015.0,3,32410.0,2.803360380906535,0,1,0
647,2,29,476,2016.0,3,42000.0,2.785011242238338,0,1,0
648,2,34,844,2012.0,22,45000.0,2.6026896854443837,0,1,0
649,2,53,1287,2008.0,22,87886.068,1.7047480922384253,0,0,1
650,2,53,1240,2008.0,2,57000.0,2.1972245773362196,0,1,0
651,2,0,863,2008.0,8,120987.17749603803,1.667706820558076,0,1,0
652,2,53,329,1999.0,17,87886.068,0.6097655716208942,0,0,1
653,2,29,480,2010.0,9,111522.88737864078,1.9021075263969205,0,1,0
654,2,29,1028,2011.0,9,72222.0,2.3513752571634776,0,1,0
655,1,53,876,2003.0,18,140360.0,0.9895411936137477,0,0,1
656,2,53,200,2012.0,18,112978.0,1.5953389880545987,0,1,0
657,1,53,1306,2011.0,22,136000.0,2.1162555148025524,0,1,0
658,2,34,584,2016.0,22,52184.0,2.833213344056216,0,1,0
659,0,29,1042,2009.0,18,115596.78333333334,2.163323025660538,0,0,1
660,2,34,577,2016.0,22,59739.19502074689,3.58351893845611,0,1,0
661,0,53,185,2013.0,2,65420.0,2.128231705849268,0,1,0
662,0,29,723,2007.0,2,85956.69104148606,1.423108334242607,0,1,0
663,2,34,465,2011.0,2,85938.96464903218,1.9572739077056285,0,0,1
664,2,19,1202,2013.0,9,123424.0,1.6094379124341003,0,1,0
665,0,3,1353,2016.0,2,59739.19502074689,3.1354942159291497,0,1,0
666,1,53,440,2004.0,3,166980.0,1.5040773967762742,0,1,0
667,0,53,351,2020.0,2,123000.0,3.0204248861443626,0,1,0
668,0,34,274,2014.0,2,52352.0,2.740840023925201,0,1,0
669,2,29,1051,2018.0,22,1900.0,3.1135153092103742,0,1,0
670,2,34,251,2008.0,9,62580.0,1.7316555451583497,0,1,0
671,2,34,844,2008.0,22,66428.0,1.8870696490323797,0,1,0
672,0,28,1061,2015.0,4,29560.0,2.5257286443082556,0,1,0
673,0,34,576,2015.0,2,66000.63322884013,2.3978952727983707,0,1,0
674,1,29,480,2011.0,18,112000.0,1.9021075263969205,0,1,0
675,1,17,157,2004.0,9,108933.0,0.6365768290715511,0,0,1
676,0,29,723,2008.0,3,95767.0,1.6486586255873816,0,0,1
677,0,53,321,2008.0,17,120987.17749603803,1.275362800412609,0,0,1
678,0,29,1046,2015.0,9,85000.0,2.302585092994046,0,0,1
679,2,0,858,2014.0,9,1.0,2.5257286443082556,0,1,0
680,2,29,1043,2013.0,17,87886.068,2.5416019934645457,0,1,0
681,1,53,995,2007.0,17,188639.0,1.3609765531356006,0,0,1
682,2,53,170,2014.0,2,65200.0,2.2192034840549946,0,1,0
683,0,53,818,2016.0,9,32000.0,2.917770732084279,0,1,0
684,1,53,424,2007.0,3,106000.0,1.410986973710262,0,1,0
685,2,53,1252,2010.0,8,111522.88737864078,2.1972245773362196,0,1,0
686,2,53,977,2006.0,8,102336.0,1.423108334242607,0,0,1
687,2,29,1038,2010.0,18,111522.88737864078,2.2669579153508947,0,1,0
688,0,17,150,2010.0,2,90865.0,1.308332819650179,0,0,1
689,0,53,696,2013.0,22,170245.0,2.0794415416798357,0,0,1
690,2,29,727,2008.0,18,78001.0,1.7047480922384253,0,1,0
691,1,53,807,2008.0,2,166373.0,2.302585092994046,0,0,1
692,2,34,588,2016.0,9,59739.19502074689,3.0252910757955354,0,1,0
693,2,53,665,2015.0,2,37591.0,2.6741486494265287,0,0,1
694,2,53,32,2014.0,18,89000.0,2.740840023925201,0,1,0
695,0,17,120,2019.0,9,41254.0,2.740840023925201,0,1,0
696,0,34,840,2014.0,9,77686.18630136986,2.6878474937846906,0,1,0
697,0,29,1028,2005.0,9,156069.08239700375,1.4586150226995167,0,0,1
698,1,19,497,2008.0,3,120987.17749603803,1.2383742310432684,0,1,0
699,0,37,1153,2014.0,22,128489.0,1.6409365794934714,0,1,0
700,2,36,759,2010.0,22,111522.88737864078,0.8544153281560676,0,0,1
701,0,29,1033,2005.0,2,156069.08239700375,1.5151272329628591,0,0,1
702,2,29,622,2010.0,9,75000.0,2.7536607123542622,0,1,0
703,0,34,1115,2021.0,2,521.0,5.62040086571715,1,0,0
704,0,34,251,2012.0,22,101664.2219387755,1.9459101490553132,0,1,0
705,2,34,465,2010.0,22,111522.88737864078,1.8389610707123492,0,0,1
706,2,29,472,2008.0,18,64845.0,1.667706820558076,0,1,0
707,0,19,1202,2011.0,9,128745.0,1.1939224684724346,0,0,1
708,2,53,316,2014.0,18,119965.0,1.7457155307266483,0,1,0
709,2,34,593,2013.0,9,71815.0,2.33214389523559,0,1,0
710,1,34,251,2002.0,10,168652.54666666666,0.8754687373538999,0,0,1
711,0,53,316,2010.0,17,128000.0,1.7404661748405046,0,1,0
712,1,37,935,2013.0,18,102000.0,2.0918640616783932,0,1,0
713,0,53,185,2015.0,2,66000.63322884013,2.1972245773362196,0,1,0
714,2,29,483,2015.0,2,66000.63322884013,2.379546134130174,0,1,0
715,2,34,593,2013.0,17,87886.068,2.5257286443082556,0,1,0
716,2,53,34,2008.0,8,120987.17749603803,1.8718021769015913,0,1,0
717,0,29,480,2011.0,2,99631.70047169812,1.8484548129046001,0,0,1
718,0,53,316,2008.0,9,100000.0,1.1314021114911006,0,0,1
719,2,29,483,2019.0,3,188000.0,3.367295829986474,0,1,0
720,0,3,1365,2010.0,9,111522.88737864078,2.2192034840549946,0,1,0
721,0,29,773,2021.0,2,7653.89,4.454347296253507,1,0,0
722,0,53,657,2018.0,17,44090.12037037037,2.6390573296152584,0,1,0
723,2,53,1306,2013.0,17,87886.068,2.379546134130174,0,1,0
724,2,53,801,2014.0,2,77686.18630136986,2.760009940032921,0,0,1
725,0,53,406,2014.0,22,42131.0,1.9021075263969205,0,1,0
726,2,0,858,2007.0,22,139643.87962962964,1.6094379124341003,0,1,0
727,0,53,1306,2015.0,18,66000.63322884013,2.2512917986064953,0,1,0
728,0,17,278,2009.0,8,115596.78333333334,1.547562508716013,0,1,0
729,2,53,1012,2006.0,10,88574.0,1.5040773967762742,0,0,1
730,0,11,352,2013.0,2,25000.0,2.5649493574615367,0,1,0
731,2,53,1287,2014.0,9,77686.18630136986,3.044522437723423,0,1,0
732,0,34,844,2012.0,22,101664.2219387755,2.6390573296152584,0,1,0
733,0,53,316,2010.0,17,68000.0,1.5686159179138452,0,1,0
734,0,53,316,2008.0,18,120987.17749603803,1.1474024528375417,0,0,1
735,0,34,588,2017.0,2,31711.0,3.091042453358316,0,1,0
736,0,11,308,2007.0,18,78233.0,1.3029127521808397,0,1,0
737,2,29,480,2008.0,9,154748.0,1.749199854809259,0,1,0
738,1,53,1307,2010.0,18,61023.0,2.1162555148025524,0,1,0
739,2,53,34,2008.0,18,120987.17749603803,1.8794650496471605,0,1,0
740,2,53,43,2005.0,2,75193.0,1.6486586255873816,0,1,0
741,0,53,657,2008.0,9,120987.17749603803,1.7316555451583497,0,0,1
742,2,29,472,2011.0,17,121133.0,1.916922612182061,0,1,0
743,2,21,969,2008.0,9,109552.0,1.597365331199831,0,0,1
744,2,34,583,2010.0,22,111522.88737864078,2.533696813957432,0,1,0
745,0,53,1157,2008.0,5,107255.0,2.1972245773362196,0,1,0
746,2,14,547,2005.0,9,128545.0,0.6418538861723947,0,0,1
747,0,53,316,2018.0,2,5346.0,2.4849066497880004,0,1,0
748,2,53,323,2008.0,2,1300.0,1.4586150226995167,0,1,0
749,2,29,1033,2005.0,3,95873.0,1.891604804197771,0,1,0
750,2,29,480,2008.0,18,89500.0,1.7578579175523736,0,1,0
751,2,53,316,2003.0,17,87886.068,1.308332819650179,0,1,0
752,0,53,977,2020.0,1,15767.532258064517,3.367295829986474,0,1,0
753,0,53,406,2012.0,9,78000.0,1.4469189829363254,0,0,1
754,2,17,949,2006.0,22,87886.068,1.1786549963416462,0,1,0
755,0,53,349,2018.0,22,5245.0,2.8622008809294686,0,1,0
