VehicleID,Location,Maker,Model,Year,Colour,Type,Distance,Amount
VHL11597,Abuja,Mercedes-Benz,GLK-Class,2012.0,Blue,Nigerian Used,42153.0,7.7
VHL15948,Lagos,Lexus,RX 330,2005.0,Blue,Foreign Used,125808.0,5.2
VHL10894,Abuja,Mercedes-Benz,GLS-Class GLS450 4MATIC,2019.0,White,Foreign Used,18452.0,48.0
VHL13162,Abuja,Toyota,Camry XSE FWD (2.5L 4cyl 8AM),2018.0,White,Foreign Used,56000.0,17.5
VHL16114,Lagos,Mercedes-Benz,X Class,2020.0,Black,Foreign Used,5423.0,74.0
VHL18300,Lagos,Lexus,IS 250,2008.0,Black,Foreign Used,87000.0,4.1
VHL12111,Abuja,Toyota,Corolla,2015.0,Silver,Nigerian Used,67733.0,4.3
VHL12736,Lagos,Lexus,ES 350,2008.0,Gold,Foreign Used,120987.17749603803,4.8
VHL12667,Lagos,Lexus,RX 350,2010.0,Gray,Foreign Used,99675.0,8.85
VHL10260,Abuja,Lexus,IS,2006.0,Pink,Foreign Used,113231.0,2.08
VHL18780,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2012.0,Gray,Foreign Used,153000.0,12.0
VHL12893,Abuja,Toyota,Camry,2002.0,Brown,Foreign Used,136214.0,2.8
VHL14621,Abuja,Hyundai,Sonata,2013.0,Gray,Nigerian Used,101000.0,2.95
VHL14734,Lagos,Toyota,Camry,2007.0,White,Foreign Used,84508.0,3.8
VHL17217,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2010.0,Green,Foreign Used,86038.0,7.3
VHL16843,Lagos,Toyota,Sequoia,2010.0,Gray,Foreign Used,68529.0,10.7
VHL18335,Abuja,Peugeot,3008,2020.0,Gray,Foreign Used,38454.0,21.0
VHL12489,Abuja,Mercedes-Benz,C400,2015.0,White,Nigerian Used,66000.63322884013,14.0
VHL17148,Lagos,Lexus,IS 250,2010.0,White,Foreign Used,79000.0,4.6
VHL14536,Abuja,Toyota,Camry,2010.0,Gray,Foreign Used,87071.0,3.5
VHL14528,Lagos,Lexus,LX 570 (5 seats) AWD,2016.0,Black,Foreign Used,59739.19502074689,53.0
VHL12713,Abuja,Ford,Ranger,2017.0,Black,Foreign Used,41358.0,10.0
VHL17414,Lagos,Lexus,ES 350 FWD,2013.0,Black,Foreign Used,98523.0,8.65
VHL13483,Abuja,Toyota,Camry,2016.0,Silver,Foreign Used,65923.0,6.5
VHL16011,Abuja,Mercedes-Benz,M Class ML 350 4Matic,2008.0,Black,Nigerian Used,120987.17749603803,3.6
VHL17669,Lagos,Fiat,Fullback,2004.0,Black,Foreign Used,101224.0038159456,1.62
VHL12360,Lagos,Toyota,Highlander,2018.0,Silver,Foreign Used,44090.12037037037,20.5
VHL13646,Abuja,Mercedes-Benz,E550,2010.0,Black,Foreign Used,111522.88737864078,10.0
VHL19724,Abuja,Land Rover,Range Rover,2012.0,White,Nigerian Used,101664.2219387755,10.0
VHL10728,Lagos,Toyota,Highlander,2015.0,White,Foreign Used,81000.0,14.5
VHL15190,Abuja,Mercedes-Benz,GLA-Class,2016.0,Black,Nigerian Used,55000.0,10.0
VHL17223,Abuja,Toyota,Camry SE FWD (2.5L 4cyl 8AM),2018.0,Silver,Foreign Used,27627.0,12.5
VHL18067,Lagos,Lexus,RX,2019.0,White,Foreign Used,23881.0,23.5
VHL19500,Ibadan,Toyota,Corolla,2011.0,Gray,Foreign Used,128365.0,4.2
VHL15634,Lagos,Lexus,RX 350 F Sport AWD,2016.0,Black,Foreign Used,59739.19502074689,22.5
VHL14554,Abuja,Lexus,IS 250 4WD,2015.0,Silver,Foreign Used,52609.0,10.5
VHL15128,Abuja,Toyota,Corolla,2004.0,Blue,Nigerian Used,65000.0,1.65
VHL11011,Lagos,Lexus,RX 350,2010.0,Black,Foreign Used,101200.39650745994,8.8
VHL11574,Lagos,Lexus,IS 250 AWD,2007.0,Black,Foreign Used,85085.0,4.2
VHL15642,Lagos,Lexus,RX 350 AWD,2009.0,Silver,Foreign Used,115596.78333333334,6.5
VHL19117,Lagos,Lexus,LX 570 (5 Seats) AWD,2021.0,White,Foreign Used,7653.89,122.0
VHL13375,Abuja,Lexus,RX,2008.0,Gray,Nigerian Used,155000.0,3.45
VHL17541,Abuja,Maserati,Ghibli,2014.0,Brown,Foreign Used,27000.0,29.5
VHL16666,Lagos,Toyota,Tundra,2005.0,Silver,Foreign Used,156069.08239700375,6.25
VHL13470,Abuja,Toyota,Corolla,2015.0,Gray,Foreign Used,66000.63322884013,6.95
VHL19498,Abuja,Ford,F-150,2009.0,White,Foreign Used,63000.0,8.3
VHL16668,Lagos,Dodge,Charger,2014.0,Silver,Foreign Used,77686.18630136986,8.5
VHL15814,Abuja,Toyota,Corolla,2010.0,Red,Nigerian Used,157235.0,3.25
VHL10889,Lagos,Lexus,ES 350,2010.0,White,Foreign Used,75000.0,6.05
VHL11022,Abuja,Toyota,Corolla Liftback,2005.0,Silver,Foreign Used,156069.08239700375,2.85
VHL17088,Abuja,Land Rover,Range Rover Evoque,2015.0,White,Foreign Used,66000.63322884013,14.5
VHL13596,Abuja,Mercedes-Benz,GL-Class GL 450,2013.0,Black,Foreign Used,87886.068,10.5
VHL19590,Lagos,Lexus,RX 350 AWD,2008.0,Silver,Foreign Used,113052.0,5.88
VHL14769,Lagos,Maserati,Levante,2017.0,White,Foreign Used,25791.0,38.0
VHL11555,Abuja,Volkswagen,Passat,2012.0,Black,Nigerian Used,88000.0,2.65
VHL10523,Lagos,Toyota,Camry,2007.0,Black,Foreign Used,153000.0,3.45
VHL16852,Lagos,Lexus,GX 460 Base,2018.0,White,Foreign Used,4674.0,28.5
VHL12609,Abuja,Honda,Accord,2017.0,Gray,Nigerian Used,50333.97142857143,5.85
VHL18531,Abuja,Mercedes-Benz,E350,2016.0,Gray,Foreign Used,59739.19502074689,13.2
VHL15646,Abuja,BMW,535i,2015.0,Black,Nigerian Used,66000.63322884013,8.5
VHL10622,Lagos,Acura,MDX,2008.0,Gray,Foreign Used,120987.17749603803,3.9
VHL16103,Lagos,Mercedes-Benz,GLE43,2018.0,Black,Foreign Used,44090.12037037037,42.7
VHL15094,Ibadan,Toyota,Highlander Sport,2010.0,Silver,Foreign Used,68000.0,6.5
VHL10027,Lagos,Land Rover,Range ROVER,2006.0,Black,Foreign Used,192232.0,3.37
VHL16660,Abuja,Toyota,Coaster,2012.0,White,Nigerian Used,132410.0,6.8
VHL13570,Ibadan,Lexus,ES 300,2000.0,Gold,Foreign Used,99000.0,1.6
VHL12728,Lagos,Lexus,GX 460 Base,2014.0,Gray,Foreign Used,75464.0,18.0
VHL10351,Abuja,Toyota,Camry,2017.0,Gray,Foreign Used,46250.0,7.9
VHL11218,Lagos,Hyundai,Elantra,2011.0,Blue,Nigerian Used,99631.70047169812,2.8
VHL10489,Lagos,Toyota,Camry,2010.0,Blue,Foreign Used,89464.0,3.38
VHL17990,Lagos,Lexus,ES 350,2008.0,Red,Foreign Used,123000.0,4.3
VHL17595,Abuja,Mercedes-Benz,GLA-Class,2017.0,Black,Foreign Used,50333.97142857143,18.5
VHL12570,Lagos,Lexus,GX 460 Luxury,2015.0,Black,Foreign Used,66000.63322884013,15.5
VHL16417,Ibadan,Mercedes-Benz,C300,2008.0,Gray,Foreign Used,85000.0,4.5
VHL11350,Abuja,Lexus,LX 570 AWD,2014.0,Black,Nigerian Used,45000.0,20.0
VHL12623,Lagos,Lexus,ES 350,2008.0,Gray,Foreign Used,120987.17749603803,4.35
VHL19447,Abuja,Honda,Accord Crosstour,2012.0,Green,Nigerian Used,65288.0,3.5
VHL18449,Abuja,Toyota,Tacoma,2008.0,Black,Nigerian Used,120987.17749603803,5.0
VHL17304,Lagos,Toyota,Venza V6,2010.0,Silver,Foreign Used,69845.0,6.8
VHL19952,Abuja,Lexus,IS,2014.0,Black,Foreign Used,45216.0,10.5
VHL11547,Lagos,Honda,Pilot,2012.0,Black,Nigerian Used,28980.0,7.31
VHL18404,Lagos,Toyota,Sienna,2005.0,Gray,Foreign Used,120624.0,3.6
VHL16391,Lagos,Lexus,GX 460,2011.0,Gray,Foreign Used,99631.70047169812,14.2
VHL12404,Lagos,Land Rover,Range Rover Sport,2015.0,Red,Foreign Used,66000.63322884013,23.65
VHL15931,Lagos,Lexus,GX 460 Premium,2013.0,Gold,Foreign Used,87886.068,17.5
VHL12475,Abuja,Toyota,Land Cruiser,2013.0,Black,Nigerian Used,71000.0,26.0
VHL15442,Abuja,Mercedes-Benz,C350,2008.0,Black,Nigerian Used,120066.0,3.8
VHL12807,Ibadan,Lexus,GS 300,2007.0,Burgandy,Foreign Used,88000.0,3.2
VHL17253,Abuja,Acura,MDX,2014.0,Silver,Foreign Used,77686.18630136986,12.0
VHL10284,Abuja,Toyota,Camry,2016.0,Green,Foreign Used,63339.0,8.19
VHL18017,Ibadan,Nissan,Frontier,2000.0,Green,Nigerian Used,123457.0,1.95
VHL13757,Lagos,Toyota,Camry,2007.0,Silver,Nigerian Used,101131.10138328515,2.08
VHL16266,Lagos,Lexus,GX,2007.0,Silver,Nigerian Used,124000.0,2.85
VHL14505,Lagos,Lexus,GX 460 Base,2016.0,Gray,Foreign Used,59739.19502074689,23.8
VHL16597,Abuja,Mercedes-Benz,CLA-Class,2015.0,Black,Nigerian Used,66000.63322884013,8.0
VHL14971,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2014.0,Gray,Foreign Used,80000.0,11.0
VHL19767,Abuja,Mercedes-Benz,E350,2015.0,Black,Nigerian Used,112342.0,5.3
VHL17942,Abuja,Honda,Accord,2016.0,Gray,Nigerian Used,59739.19502074689,6.85
VHL16632,Abuja,Lexus,GX 460,2010.0,Silver,Foreign Used,92000.0,8.5
VHL17458,Lagos,Mercedes-Benz,C300,2015.0,Black,Foreign Used,56041.0,12.5
VHL12171,Lagos,Lexus,GX 460 Premium,2013.0,Gray,Foreign Used,83000.0,15.7
VHL15807,Lagos,Hyundai,Sonata,2013.0,Blue,Nigerian Used,93650.0,2.81
VHL14553,Ibadan,Toyota,Camry,2007.0,Blue,Nigerian Used,138311.0,2.81
VHL10638,Abuja,Toyota,RAV4,2010.0,Red,Foreign Used,68568.0,6.0
VHL10029,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2013.0,Brown,Foreign Used,86945.0,13.5
VHL13118,Lagos,Lexus,IS,2008.0,Black,Foreign Used,70000.0,3.55
VHL16741,Abuja,Lexus,RX,2020.0,White,Foreign Used,15767.532258064517,27.0
VHL12509,Abuja,Toyota,Land Cruiser Prado 4,2020.0,Black,Brand New,1009.0,33.0
VHL14390,Lagos,Lexus,GX 460 Base,2014.0,Silver,Foreign Used,77686.18630136986,22.5
VHL15436,Lagos,Toyota,Camry,2011.0,Silver,Foreign Used,75404.0,4.05
VHL11732,Lagos,Lexus,ES 350,2011.0,White,Foreign Used,58367.0,5.9
VHL14345,Abuja,Toyota,Sienna,2005.0,Gold,Foreign Used,48558.0,4.0
VHL10510,Abuja,Mercedes-Benz,M Class ML 350 4x2,2013.0,Gold,Foreign Used,35147.0,14.0
VHL17881,Abuja,Lexus,RX 350,2010.0,Gray,Nigerian Used,111522.88737864078,8.2
VHL12409,Lagos,Mercedes-Benz,M Class ML350 AWD 4MATIC,2009.0,Black,Foreign Used,115596.78333333334,7.1
VHL14212,Abuja,Ford,Edge,2013.0,Black,Nigerian Used,153535.0,3.94
VHL17509,Abuja,Lexus,RX 350 FWD,2012.0,Black,Foreign Used,95000.0,9.15
VHL15790,Abuja,Lexus,ES 350,2010.0,Black,Nigerian Used,111522.88737864078,3.85
VHL12460,Lagos,Lexus,IS 250 AWD,2006.0,Blue,Foreign Used,92000.0,4.4
VHL15013,Lagos,Mercedes-Benz,M Class,2006.0,Gray,Foreign Used,85634.0,5.8
VHL10286,Abuja,Volkswagen,Passat,2015.0,Gray,Nigerian Used,71454.0,4.0
VHL13546,Lagos,Lexus,ES 350,2010.0,Black,Foreign Used,111522.88737864078,8.9
VHL15884,Lagos,Toyota,Camry,2000.0,Green,Nigerian Used,55000.0,0.99
VHL19129,Lagos,Hyundai,Elantra,2013.0,Black,Nigerian Used,98359.0,3.26
VHL13653,Abuja,Hyundai,Elantra SE,2010.0,Silver,Foreign Used,111522.88737864078,2.7
VHL18362,Abuja,Mercedes-Benz,C43,2017.0,Black,Foreign Used,50333.97142857143,25.0
VHL12513,Abuja,Toyota,Camry SE FWD (2.5L 4cyl 8AM),2018.0,Black,Foreign Used,68590.0,13.0
VHL18010,Lagos,Lexus,ES 350,2011.0,Silver,Foreign Used,99631.70047169812,5.35
VHL17147,Lagos,Mercedes-Benz,GL-Class GL 550,2010.0,White,Foreign Used,111522.88737864078,11.8
VHL16507,Lagos,Lexus,RX 450h F Sport AWD,2019.0,Gold,Foreign Used,23881.0,30.0
VHL14613,Abuja,Lexus,RX 330,2005.0,Gray,Nigerian Used,117584.0,2.8
VHL13280,Abuja,Toyota,Camry,2007.0,Gold,Nigerian Used,156588.0,2.7
VHL15466,Ibadan,Toyota,Corolla,2003.0,Gold,Nigerian Used,99000.0,1.15
VHL12916,Abuja,Mercedes-Benz,GLE-Class,2016.0,Black,Foreign Used,32278.0,35.0
VHL14305,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2014.0,Black,Foreign Used,30000.0,11.0
VHL17098,Lagos,Lexus,ES 350,2011.0,Silver,Foreign Used,112058.0,5.34
VHL17643,Lagos,Lexus,RX,2004.0,Black,Nigerian Used,180983.2039800995,3.65
VHL13025,Abuja,Toyota,Hilux,2020.0,White,Foreign Used,10000.0,59.0
VHL18458,Lagos,Honda,Accord,2005.0,Black,Nigerian Used,101116.70351339472,1.24
VHL17617,Abuja,Toyota,Camry,2008.0,Red,Nigerian Used,84276.0,2.45
VHL18521,Ibadan,Toyota,Highlander Limited,2008.0,Silver,Foreign Used,98000.0,6.8
VHL15458,Abuja,BMW,X4 xDrive28i Off,2015.0,White,Foreign Used,45238.0,19.0
VHL18957,Abuja,Lexus,IS,2013.0,White,Foreign Used,42681.0,10.5
VHL18272,Lagos,Suzuki,Vitara,2019.0,Gray,Foreign Used,201.0,9.9
VHL11228,Abuja,Lexus,RX 350,2011.0,Gray,Nigerian Used,99631.70047169812,6.4
VHL19704,Lagos,Lexus,GX 460 Luxury,2015.0,Black,Foreign Used,33585.0,22.95
VHL15849,Abuja,Toyota,Sequoia,2003.0,Gold,Nigerian Used,89650.0,1.35
VHL19090,Abuja,Toyota,Land Cruiser Prado,2012.0,Black,Nigerian Used,116396.0,13.0
VHL14830,Abuja,Mercedes-Benz,E550,2010.0,Gray,Nigerian Used,111522.88737864078,4.85
VHL19681,Lagos,Lexus,IS 250,2008.0,Silver,Foreign Used,120987.17749603803,4.2
VHL16537,Abuja,Mercedes-Benz,C300,2013.0,White,Foreign Used,87886.068,6.5
VHL19113,Abuja,Mercedes-Benz,C300,2017.0,White,Foreign Used,18000.0,13.3
VHL16666,Lagos,Toyota,Highlander Limited,2011.0,Silver,Nigerian Used,100000.0,7.0
VHL10734,Abuja,Toyota,Camry,2013.0,Silver,Foreign Used,25413.0,5.5
VHL18409,Abuja,Toyota,Sienna LE 7 Passenger,2012.0,White,Foreign Used,110852.0,8.55
VHL16402,Abuja,Honda,Accord 2.0i Automatic,2009.0,Gray,Foreign Used,80000.0,3.3
VHL18041,Abuja,Toyota,Corolla LE,2006.0,Gold,Foreign Used,146108.96941896025,3.1
VHL19408,Abuja,BMW,Z4 sDrive M40i RWD,2020.0,White,Foreign Used,15767.532258064517,30.0
VHL10352,Abuja,Land Rover,Range Rover Evoque,2013.0,Red,Nigerian Used,46096.0,9.0
VHL11443,Lagos,Toyota,4-Runner Limited V6,2005.0,Gold,Foreign Used,95442.0,4.7
VHL15358,Lagos,Toyota,Venza,2014.0,Black,Nigerian Used,68911.0,5.74
VHL13292,Abuja,Acura,ZDX Base AWD,2011.0,White,Foreign Used,72387.0,6.2
VHL12546,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2012.0,Gray,Foreign Used,101664.2219387755,11.2
VHL15432,Abuja,Lexus,RX 350L 4WD,2021.0,Black,Foreign Used,60000.0,28.0
VHL16009,Abuja,Mercedes-Benz,E350,2011.0,Gray,Nigerian Used,61023.0,5.85
VHL15142,Lagos,Lexus,ES 350,2007.0,Black,Nigerian Used,139643.87962962964,3.45
VHL19597,Lagos,Lexus,ES 350,2006.0,Blue,Foreign Used,108523.0,4.5
VHL10140,Lagos,Toyota,4-Runner,2012.0,Black,Foreign Used,56807.0,13.0
VHL12318,Lagos,Lexus,GX 460,2011.0,Black,Nigerian Used,56389.0,11.8
VHL12419,Lagos,Lexus,GX,2012.0,Red,Foreign Used,56214.0,15.5
VHL19148,Lagos,Toyota,Venza AWD,2010.0,Gray,Foreign Used,72301.0,6.95
VHL15722,Lagos,Mercedes-Benz,GLE-Class,2016.0,White,Nigerian Used,64513.0,15.5
VHL10274,Abuja,Toyota,Sienna,2015.0,Black,Foreign Used,64282.0,8.7
VHL13003,Abuja,Mercedes-Benz,M Class ML 350 4Matic,2008.0,Black,Nigerian Used,55522.0,5.0
VHL18529,Abuja,Honda,Pilot,2005.0,Red,Nigerian Used,144506.0,1.74
VHL14641,Lagos,Acura,MDX SUV 4dr AWD (3.7 6cyl 5A),2008.0,Black,Foreign Used,71232.0,4.4
VHL17579,Lagos,Lexus,RX 350,2010.0,Black,Foreign Used,98750.0,9.2
VHL16334,Lagos,Lexus,LX 570 AWD,2019.0,White,Foreign Used,23881.0,68.0
VHL18898,Abuja,Toyota,Camry,2013.0,White,Nigerian Used,87886.068,3.8
VHL13252,Abuja,Lexus,RX,2010.0,Black,Nigerian Used,111522.88737864078,6.8
VHL13435,Lagos,Toyota,Camry,2009.0,Red,Foreign Used,100858.0,3.4
VHL18111,Lagos,Toyota,Venza AWD,2011.0,Gray,Foreign Used,69085.0,7.3
VHL16952,Abuja,Mercedes-Benz,C300,2008.0,White,Foreign Used,81000.0,4.5
VHL14045,Lagos,Lexus,GX 470 Sport Utility,2005.0,White,Foreign Used,77224.0,6.2
VHL14473,Ibadan,Toyota,4-Runner SR5 2WD,2010.0,Red,Foreign Used,111522.88737864078,9.5
VHL13029,Abuja,Toyota,Corolla,2013.0,Black,Nigerian Used,102588.0,2.9
VHL18030,Abuja,Toyota,Camry,2012.0,White,Foreign Used,101664.2219387755,5.5
VHL10496,Ibadan,Nissan,Altima,2009.0,Black,Nigerian Used,101102.87149950277,2.03
VHL19152,Ibadan,Nissan,Pick-Up,2011.0413017623528,Red,Foreign Used,101089.53598988005,2.5
VHL18686,Abuja,Bentley,Continental,2016.0,White,Foreign Used,17272.0,68.5
VHL19147,Lagos,Acura,MDX SUV 4dr AWD (3.7 6cyl 5A),2008.0,Green,Foreign Used,120987.17749603803,4.5
VHL19395,Abuja,Mercedes-Benz,SLK Class,2005.0,Silver,Nigerian Used,70000.0,3.8
VHL15344,Abuja,Toyota,Hilux,2013.0,White,Nigerian Used,87886.068,6.85
VHL19029,Ibadan,Mercedes-Benz,C300,2008.0,Red,Foreign Used,78000.0,4.7
VHL11610,Lagos,Lexus,RX,2013.0,White,Foreign Used,54345.0,13.2
VHL17293,Lagos,Hyundai,Sonata,2015.0,Silver,Foreign Used,80000.0,7.9
VHL12701,Ibadan,Mercedes-Benz,C300,2012.0,White,Foreign Used,54000.0,5.3
VHL15942,Lagos,Lexus,ES 350,2008.0,Black,Foreign Used,62546.0,5.2
VHL11697,Lagos,Lexus,RX,2009.0,Brown,Foreign Used,48078.0,5.95
VHL13311,Abuja,Mercedes-Benz,E350,2014.0,Silver,Foreign Used,40000.0,12.85
VHL11895,Ibadan,Honda,Accord,2008.0,Red,Foreign Used,101076.29191333013,3.15
VHL10928,Lagos,Lexus,LX 570 AWD,2013.0,Black,Foreign Used,87886.068,30.0
VHL19700,Abuja,Toyota,Corolla,2010.0,White,Foreign Used,111522.88737864078,3.9
VHL18694,Abuja,GAC,GS8,2018.0,Brown,Nigerian Used,42000.0,7.05
VHL16694,Abuja,Toyota,Camry SE FWD (2.5L 4cyl 8AM),2018.0,Black,Foreign Used,70000.0,12.0
VHL17620,Lagos,Mercedes-Benz,M Class ML 350 TEC 4Matic,2012.0,Gray,Foreign Used,101664.2219387755,15.0
VHL11100,Abuja,Mercedes-Benz,G-Class,2013.0,Blue,Nigerian Used,125000.0,7.0
VHL13921,Lagos,Lexus,RX 350 AWD,2013.0,Gray,Foreign Used,87886.068,12.5
VHL17564,Abuja,Honda,Accord,2014.0,White,Foreign Used,75000.0,6.0
VHL15899,Lagos,Acura,MDX SUV 4dr AWD (3.7 6cyl 5A),2008.0,Silver,Foreign Used,56324.0,3.85
VHL15001,Lagos,Lexus,GS 350 Sedan,2007.0,Black,Foreign Used,139643.87962962964,4.6
VHL14757,Abuja,Toyota,Highlander Limited,2010.0,Gray,Nigerian Used,104577.0,3.35
VHL12413,Lagos,Nissan,X-Trail 2.5 SE 4x4 Automatic,2005.0,Black,Nigerian Used,101048.24945381163,1.35
VHL14570,Abuja,Mercedes-Benz,GLA 250,2015.0,Black,Foreign Used,66000.63322884013,13.5
VHL13558,Lagos,Ford,Focus,2001.0,Silver,Nigerian Used,160604.0,1.35
VHL10459,Lagos,Toyota,Camry 2.4 XLi Automatic,2006.0,Gray,Foreign Used,105000.0,2.75
VHL18143,Lagos,Lexus,ES 350,2008.0,Blue,Foreign Used,120987.17749603803,4.5
VHL14548,Lagos,Lexus,RX 350 2WD,2020.0,White,Foreign Used,21000.0,27.0
VHL19648,Abuja,Honda,Accord,2004.0,Silver,Nigerian Used,180983.2039800995,1.3
VHL10401,Lagos,Nissan,Sunny,2011.0,Blue,Nigerian Used,99631.70047169812,1.13
VHL16542,Lagos,Toyota,Highlander SE,2011.0,Black,Nigerian Used,99631.70047169812,5.0
VHL18493,Lagos,Toyota,Sienna XLE,2001.0,Brown,Foreign Used,86961.34509044379,2.65
VHL17676,Lagos,Lexus,ES 350,2010.0,Black,Foreign Used,111522.88737864078,5.4
VHL14493,Ibadan,Nissan,Pick-Up,2011.047477987381,White,Foreign Used,203437.0,2.7
VHL16469,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2010.0,Black,Foreign Used,88000.0,6.7
VHL18673,Abuja,Toyota,Venza,2010.0,Green,Foreign Used,65585.0,8.0
VHL16452,Lagos,Lexus,ES 350,2007.0,Silver,Foreign Used,139643.87962962964,4.4
VHL15091,Lagos,Toyota,Camry,2013.0,Gray,Foreign Used,87886.068,6.8
VHL11227,Abuja,Lexus,ES 350,2007.0,Gray,Nigerian Used,50000.0,3.7
VHL14230,Lagos,Lexus,GX 470 Sport Utility,2005.0,Black,Foreign Used,89753.0,6.5
VHL15040,Abuja,Honda,Accord Crosstour EX,2011.0,Gray,Nigerian Used,86000.0,2.7
VHL19444,Abuja,Chevrolet,Camaro,2018.0,Red,Foreign Used,44090.12037037037,24.2
VHL12801,Abuja,Mazda,5 Touring,2010.0,Blue,Foreign Used,52352.0,2.95
VHL19408,Abuja,Toyota,Corolla,2010.0,Gray,Nigerian Used,87000.0,2.9
VHL12252,Lagos,Toyota,Camry,2007.0,Silver,Foreign Used,96124.0,3.95
VHL14112,Lagos,Toyota,Camry,2007.0,Green,Foreign Used,23166.0,3.3
VHL10699,Abuja,Lexus,LX,2019.0,Black,Nigerian Used,120655.0,25.0
VHL13757,Abuja,Toyota,Sienna,2005.0,Gold,Nigerian Used,156069.08239700375,2.3
VHL13837,Abuja,Toyota,Highlander,2015.0,White,Foreign Used,30000.0,15.0
VHL14256,Abuja,Scion,iM Base,2016.0,Black,Foreign Used,59739.19502074689,7.0
VHL14113,Lagos,Lexus,RX,2010.0,White,Foreign Used,50000.0,9.4
VHL10842,Abuja,Toyota,C-Hr,2017.0,Gray,Foreign Used,53252.0,15.5
VHL12270,Lagos,Toyota,4-Runner Sport Edition V6,2007.0,Gray,Foreign Used,63214.0,5.6
VHL14549,Lagos,Lexus,ES 350,2011.0,Black,Foreign Used,26325.0,5.4
VHL10652,Abuja,Toyota,Corolla,2014.0,Blue,Nigerian Used,101023.0,3.85
VHL13790,Abuja,Toyota,Camry,2008.0,Gray,Nigerian Used,88875.0,2.3
VHL14595,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2012.0,Black,Foreign Used,101664.2219387755,7.35
VHL12479,Abuja,Toyota,Camry,2012.0,Black,Foreign Used,98521.0,4.35
VHL14267,Abuja,Toyota,Corolla,2016.0,Silver,Foreign Used,59447.0,5.9
VHL19226,Lagos,Mercedes-Benz,M Class,2015.0,Black,Foreign Used,66000.63322884013,16.8
VHL14786,Lagos,Mercedes-Benz,GLK-Class,2015.0,Black,Foreign Used,101029.18590634204,13.5
VHL16616,Abuja,Toyota,Camry SE (2.5L 4cyl 8A),2019.0,Silver,Foreign Used,23881.0,13.5
VHL11727,Lagos,Lexus,ES 350,2007.0,Silver,Foreign Used,139643.87962962964,4.3
VHL16822,Abuja,Acura,ILX Base FWD (2.0L 4cyl 5A),2013.0,Blue,Foreign Used,73933.0,7.0
VHL18887,Abuja,Toyota,Highlander Limited,2009.0,Silver,Foreign Used,65238.0,6.5
VHL12916,Lagos,Lexus,ES 350,2008.0,Red,Foreign Used,89000.0,4.6
VHL18422,Abuja,Lexus,RX,2017.0,Black,Foreign Used,65800.0,20.0
VHL11261,Abuja,Mercedes-Benz,E320,2003.0,Gold,Nigerian Used,170000.0,1.45
VHL19108,Lagos,Lexus,ES 350,2009.0,Gray,Foreign Used,51000.0,5.1
VHL19924,Lagos,Lexus,IS,2010.0,White,Foreign Used,111522.88737864078,6.0
VHL11234,Abuja,Mercedes-Benz,GLE-Class,2016.0,Gray,Foreign Used,52522.0,19.5
VHL15435,Lagos,Lexus,RX 350 FWD,2012.0,Red,Foreign Used,35245.0,9.5
VHL11977,Abuja,Toyota,Camry,2013.0,Gray,Foreign Used,56000.0,5.5
VHL19991,Lagos,Toyota,4-Runner,2017.0,White,Foreign Used,51000.0,17.5
VHL13582,Ibadan,Mercedes-Benz,M Class ML 350 4Matic,2008.0,Silver,Nigerian Used,135000.0,3.15
VHL16638,Abuja,Peugeot,508,2017.0,Gray,Nigerian Used,20000.0,9.5
VHL17231,Lagos,Lexus,ES 350,2011.0,Gold,Foreign Used,99631.70047169812,5.25
VHL10957,Lagos,Suzuki,Swift,2019.0,Black,Foreign Used,66.0,9.9
VHL11527,Lagos,Lexus,RX,2003.0,Silver,Foreign Used,58320.0,3.15
VHL17733,Ibadan,Toyota,Highlander SE,2011.0,Blue,Foreign Used,99631.70047169812,6.2
VHL19396,Lagos,Toyota,4-Runner Limited,2008.0,Silver,Foreign Used,74120.0,5.7
VHL11550,Lagos,Mercedes-Benz,E350,2013.0,White,Foreign Used,80888.0,5.61
VHL13910,Abuja,Honda,Accord,2017.0,Black,Nigerian Used,50333.97142857143,3.8
VHL10880,Abuja,Lexus,RX 330 4WD,2005.0,Blue,Nigerian Used,127000.0,2.8
VHL16337,Lagos,Hyundai,Elantra,2005.0,Black,Foreign Used,48428.0,1.26
VHL16963,Lagos,Toyota,Tundra Automatic,2001.0,White,Foreign Used,86961.34509044379,3.7
VHL10461,Lagos,Chevrolet,Cruze 2 VCDi,2011.0,Black,Nigerian Used,125175.0,2.14
VHL19814,Abuja,Land Rover,Range Rover Sport HSE 4x4 (5.0L 8cyl 6A),2011.0,Gray,Nigerian Used,87695.0,6.2
VHL14580,Abuja,Honda,Civic,2009.0,Blue,Foreign Used,100940.3814070347,2.93
VHL11113,Abuja,Toyota,Avalon,2012.0,Gold,Foreign Used,101664.2219387755,6.5
VHL17813,Lagos,Nissan,Altima,2009.0,Gold,Nigerian Used,100922.93783274633,1.13
VHL17670,Lagos,Mercedes-Benz,GL Class,2014.0,Gray,Foreign Used,46276.0,18.2
